CustomerID,Age,Gender,Income,Location,ContractType,PaymentMethod,MonthlyCharges,TotalCharges,Tenure,CallMinutes,DataUsage,ServiceCalls,SatisfactionScore,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Churn
CID000181,49,Female,71000.0,Urban,Month-to-Month,Credit card,74.06,1216.5,17,168.0,14.3,0,2.0,No,Fiber optic,No,No,No,No,No
CID000182,27,Female,,Rural,One Year,Credit card,70.64,73.64,1,264.0,20.3,3,3.0,No,Fiber optic,No,Yes,No,No,No
CID000183,23,Other,20600.0,Suburban,One Year,Credit card,81.05,5230.24,65,177.0,5.8,0,5.0,No,Fiber optic,Yes,No,No,No,No
CID000184,47,Male,41300.0,Suburban,Month-to-Month,Bank transfer,52.35,1756.69,33,134.0,39.1,0,4.0,No,DSL,Yes,Yes,Yes,No,No
CID000185,36,Male,52300.0,Urban,Month-to-Month,Bank transfer,29.62,30.66,1,235.0,54.8,1,4.0,No,Fiber optic,No,No,Yes,Yes,No
CID000186,50,Male,124900.0,Suburban,One Year,Electronic check,34.56,2028.48,60,193.0,16.6,3,3.0,No,No,No,No,No,No,No
CID000187,47,Female,39000.0,Rural,Month-to-Month,Electronic check,46.8,3239.64,70,129.0,4.4,6,,No,Fiber optic,Yes,No,No,Yes,Yes
CID000188,38,Male,104600.0,Urban,Month-to-Month,Credit card,61.62,362.82,6,145.0,0.1,2,4.0,No,Fiber optic,No,No,Yes,No,No
CID000189,27,Male,59800.0,Urban,Month-to-Month,Credit card,79.93,3205.97,41,105.0,,0,5.0,Yes,No,No,No,No,No,No
CID000190,18,Other,52900.0,Urban,Month-to-Month,Bank transfer,89.06,178.3,2,249.0,17.2,1,5.0,No,No,No,No,No,No,Yes
CID000191,33,Male,71300.0,Suburban,Month-to-Month,Mailed check,48.49,97.43,2,306.0,65.0,1,4.0,No,DSL,No,No,Yes,Yes,Yes
CID000192,52,Female,45500.0,Urban,Month-to-Month,Electronic check,112.89,2270.37,21,247.0,0.9,2,4.0,No,No,No,No,No,No,Yes
CID000193,43,Male,44300.0,Urban,One Year,Electronic check,79.5,80.88,1,350.0,4.0,2,4.0,No,No,No,No,No,No,No
CID000194,21,Female,18200.0,Urban,Month-to-Month,Mailed check,59.88,59.4,1,242.0,5.5,2,4.0,Yes,Fiber optic,Yes,No,No,Yes,Yes
CID000195,42,Female,50300.0,Suburban,One Year,Mailed check,95.72,497.24,5,191.0,,1,4.0,No,DSL,No,Yes,Yes,Yes,No
CID000196,45,Female,42800.0,Urban,Month-to-Month,Credit card,81.87,595.18,7,213.0,8.4,1,,Yes,Fiber optic,Yes,Yes,No,No,Yes
CID000197,26,Female,41700.0,Urban,Month-to-Month,Electronic check,68.66,2245.48,32,232.0,5.8,1,4.0,Yes,Fiber optic,Yes,Yes,No,Yes,Yes
CID000198,42,Male,80200.0,Rural,One Year,Mailed check,45.94,3186.87,67,382.0,18.1,3,3.0,No,DSL,No,No,No,No,No
CID000199,40,Male,94900.0,Rural,One Year,Electronic check,43.28,2165.21,48,150.0,1.0,3,4.0,No,Fiber optic,Yes,No,No,Yes,No
CID000200,22,Male,70400.0,Urban,One Year,Credit card,74.06,6716.94,90,130.0,92.5,1,,No,No,No,No,No,No,Yes
CID000201,45,Female,120200.0,Suburban,One Year,Credit card,61.44,2444.9,38,233.0,49.3,1,4.0,Yes,DSL,No,No,No,Yes,No
CID000202,48,Female,89600.0,Suburban,One Year,Mailed check,66.37,1249.06,18,116.0,7.9,2,,No,No,No,No,No,No,Yes
CID000203,56,Male,,Urban,Month-to-Month,Credit card,47.27,1317.35,29,65.0,10.2,4,3.0,Yes,Fiber optic,Yes,Yes,Yes,No,Yes
CID000204,55,Female,43300.0,Urban,One Year,Mailed check,68.16,4440.48,65,89.0,7.1,3,,No,Fiber optic,No,No,No,No,No
CID000205,19,Male,74500.0,Suburban,One Year,Electronic check,61.11,293.77,5,167.0,65.9,1,2.0,Yes,DSL,No,Yes,Yes,No,Yes
CID000206,25,Female,89500.0,Urban,Two Year,Bank transfer,39.15,637.93,16,302.0,26.5,1,4.0,Yes,Fiber optic,No,No,Yes,No,No
CID000207,47,Female,159300.0,Urban,One Year,Electronic check,38.66,1825.54,46,121.0,18.4,2,5.0,No,Fiber optic,Yes,Yes,No,No,Yes
CID000208,47,Male,137800.0,Rural,One Year,Bank transfer,60.58,4655.37,74,245.0,,0,4.0,No,Fiber optic,No,No,No,Yes,No
CID000209,47,Female,41000.0,Suburban,Month-to-Month,Credit card,83.69,169.89,2,122.0,4.5,6,1.0,No,Fiber optic,No,No,No,No,Yes
CID000210,85,Male,55700.0,Suburban,Two Year,Credit card,60.61,4223.18,70,188.0,82.2,2,5.0,Yes,DSL,No,No,Yes,Yes,No
CID000211,48,Female,95800.0,Urban,Two Year,Electronic check,52.33,50.53,1,269.0,61.5,2,,No,DSL,No,No,Yes,No,No
CID000212,57,Female,126400.0,Suburban,One Year,Electronic check,47.9,276.63,6,97.0,76.1,1,4.0,No,Fiber optic,Yes,No,No,Yes,No
CID000213,54,Male,115500.0,Urban,One Year,Electronic check,60.31,180.67,3,142.0,8.6,3,4.0,No,DSL,Yes,No,No,Yes,Yes
CID000214,49,Male,57300.0,Suburban,Month-to-Month,Electronic check,77.11,557.72,7,309.0,16.2,4,3.0,Yes,DSL,No,Yes,No,No,Yes
CID000215,35,Male,24900.0,Suburban,One Year,Electronic check,48.54,49.76,1,101.0,18.3,1,4.0,No,No,No,No,No,No,Yes
CID000216,51,Female,29800.0,Suburban,One Year,Mailed check,52.93,274.73,5,69.0,16.8,4,3.0,No,DSL,No,No,Yes,No,No
CID000217,28,Female,72500.0,Urban,One Year,Bank transfer,60.43,1869.28,30,113.0,0.5,3,,Yes,DSL,No,Yes,No,Yes,No
CID000218,36,Male,76100.0,Suburban,Month-to-Month,Credit card,74.44,1011.46,14,264.0,44.8,1,4.0,Yes,DSL,Yes,No,No,No,No
CID000219,32,Female,27700.0,Rural,One Year,Electronic check,41.13,797.95,20,83.0,34.3,1,3.0,No,No,No,No,No,No,No
CID000220,41,Female,61800.0,Suburban,Month-to-Month,Electronic check,58.96,4873.13,83,106.0,16.1,0,3.0,No,DSL,Yes,No,No,No,No
CID000221,74,Male,93100.0,Urban,One Year,Electronic check,62.1,60.18,1,271.0,7.8,2,4.0,Yes,DSL,Yes,No,Yes,Yes,No
CID000222,18,Male,,Suburban,Month-to-Month,Electronic check,79.94,1006.74,13,66.0,25.2,3,4.0,No,Fiber optic,No,Yes,Yes,No,Yes
CID000223,50,Female,129800.0,Urban,One Year,Electronic check,62.09,909.72,15,189.0,3.7,0,3.0,No,Fiber optic,Yes,No,No,Yes,No
CID000224,18,Female,46000.0,Rural,Month-to-Month,Electronic check,75.84,72.22,1,223.0,147.7,0,4.0,Yes,DSL,No,No,No,No,Yes
CID000225,32,Male,144400.0,Suburban,Month-to-Month,Bank transfer,75.13,7112.6,94,212.0,3.3,2,4.0,No,DSL,Yes,No,No,No,Yes
CID000226,56,Male,41200.0,Urban,One Year,Credit card,47.67,2453.21,52,231.0,1.5,1,4.0,No,DSL,Yes,No,No,No,Yes
CID000227,40,Male,29200.0,Urban,Month-to-Month,Mailed check,97.56,3514.93,37,210.0,23.7,3,,No,Fiber optic,No,No,No,No,No
CID000228,23,Female,43400.0,Urban,One Year,Bank transfer,54.23,888.19,17,296.0,15.6,6,5.0,No,Fiber optic,No,No,No,No,Yes
CID000229,29,Male,56000.0,Rural,Two Year,Electronic check,42.45,2831.59,67,201.0,31.7,3,3.0,No,Fiber optic,Yes,No,No,Yes,No
CID000230,50,Male,45600.0,Urban,Two Year,Credit card,35.42,465.15,13,105.0,3.4,0,4.0,No,Fiber optic,No,No,No,Yes,No
CID000231,29,Female,,Suburban,Month-to-Month,Electronic check,59.67,62.49,1,202.0,11.3,4,4.0,Yes,Fiber optic,No,No,No,No,No
CID000232,43,Female,75600.0,Rural,One Year,Electronic check,49.58,2853.21,59,93.0,17.4,2,5.0,Yes,Fiber optic,No,Yes,No,Yes,No
CID000233,40,Male,53100.0,Urban,Month-to-Month,Electronic check,62.47,1666.31,28,226.0,14.8,0,3.0,No,Fiber optic,No,No,Yes,Yes,Yes
CID000234,30,Male,57200.0,Urban,Two Year,Electronic check,53.18,54.44,1,404.0,21.9,0,3.0,Yes,Fiber optic,No,Yes,No,Yes,No
CID000235,72,Female,18100.0,Suburban,One Year,Bank transfer,77.84,303.11,4,192.0,2.7,1,3.0,No,DSL,No,No,No,Yes,No
CID000236,49,Male,78800.0,Suburban,Month-to-Month,Credit card,86.26,1722.49,20,210.0,17.5,0,5.0,No,No,No,No,No,No,No
CID000237,18,Male,56200.0,Urban,Month-to-Month,Credit card,29.73,245.17,8,477.0,20.2,4,3.0,Yes,DSL,No,Yes,No,Yes,No
CID000238,42,Female,184800.0,Urban,Month-to-Month,Electronic check,90.16,6276.93,73,291.0,53.2,1,4.0,No,Fiber optic,Yes,Yes,Yes,No,Yes
CID000239,30,Male,31000.0,Suburban,One Year,Bank transfer,67.82,65.39,1,87.0,21.2,3,3.0,Yes,DSL,No,No,Yes,Yes,No
CID000240,52,Female,16900.0,Rural,Month-to-Month,Bank transfer,106.03,101.77,1,162.0,19.8,2,5.0,Yes,Fiber optic,No,Yes,No,No,No
CID000241,28,Female,92300.0,Urban,One Year,Credit card,50.43,3779.71,77,261.0,41.8,1,4.0,No,DSL,No,No,No,Yes,No
CID000242,38,Male,76300.0,Urban,One Year,Bank transfer,44.89,607.91,14,174.0,1.7,0,3.0,No,DSL,No,Yes,Yes,No,No
CID000243,47,Male,29600.0,Urban,Two Year,Bank transfer,58.65,1842.38,32,179.0,26.1,2,2.0,Yes,DSL,No,No,No,No,Yes
CID000244,52,Female,20500.0,Rural,Two Year,Bank transfer,57.54,530.62,9,102.0,41.8,4,4.0,Yes,DSL,Yes,No,Yes,No,No
CID000245,21,Female,175600.0,Urban,Month-to-Month,Bank transfer,56.46,107.75,2,67.0,2.5,0,3.0,No,DSL,No,No,Yes,No,No
CID000246,34,Female,,Rural,One Year,Electronic check,56.19,53.79,1,240.0,41.7,1,3.0,No,Fiber optic,Yes,No,Yes,No,No
CID000247,32,Female,10500.0,Urban,One Year,Electronic check,67.18,202.84,3,215.0,38.7,3,3.0,No,No,No,No,No,No,No
CID000248,30,Male,43400.0,Rural,Two Year,Bank transfer,53.49,1125.57,21,175.0,0.0,1,5.0,No,No,No,No,No,No,No
CID000249,66,Female,191900.0,Suburban,Month-to-Month,Credit card,69.28,138.2,2,181.0,7.1,2,4.0,No,DSL,No,Yes,Yes,No,No
CID000250,46,Male,42900.0,Suburban,Month-to-Month,Mailed check,71.85,431.79,6,63.0,4.1,1,3.0,No,No,No,No,No,No,No
CID000251,21,Male,42500.0,Urban,Month-to-Month,Credit card,53.63,494.35,9,436.0,17.9,1,4.0,No,No,No,No,No,No,No
CID000252,53,Male,49100.0,Suburban,Month-to-Month,Electronic check,65.96,3389.56,51,146.0,61.3,0,4.0,No,DSL,Yes,No,Yes,Yes,Yes
CID000253,71,Male,27300.0,Urban,Month-to-Month,Mailed check,42.3,463.3,11,180.0,23.1,4,2.0,Yes,No,No,No,No,No,Yes
CID000254,55,Female,18200.0,Urban,Month-to-Month,Electronic check,69.89,3147.44,47,165.0,,3,4.0,Yes,Fiber optic,No,No,No,Yes,Yes
CID000255,18,Male,125100.0,Urban,One Year,Credit card,39.45,495.88,12,143.0,3.3,4,2.0,No,Fiber optic,Yes,No,Yes,No,No
CID000256,32,Male,16500.0,Rural,Month-to-Month,Electronic check,47.93,3174.28,68,228.0,27.4,2,2.0,No,Fiber optic,Yes,No,No,Yes,Yes
CID000257,59,Male,71200.0,Suburban,One Year,Mailed check,107.8,894.24,8,223.0,54.8,3,5.0,No,Fiber optic,Yes,No,Yes,Yes,No
CID000258,29,Female,111400.0,Suburban,Month-to-Month,Electronic check,32.01,158.11,5,104.0,14.0,4,3.0,No,DSL,No,No,No,Yes,No
CID000259,46,Female,,Suburban,Two Year,Mailed check,59.75,2129.72,35,98.0,28.6,0,3.0,No,DSL,No,Yes,No,Yes,No
CID000260,51,Male,31400.0,Urban,Two Year,Credit card,52.72,3358.6,64,270.0,8.7,1,5.0,No,Fiber optic,Yes,No,No,Yes,Yes
CID000261,26,Male,140000.0,Rural,One Year,Electronic check,64.5,190.68,3,88.0,7.8,2,2.0,Yes,Fiber optic,No,No,Yes,No,No
CID000262,39,Male,86900.0,Suburban,Two Year,Credit card,39.33,39.78,1,216.0,5.1,2,5.0,No,DSL,No,Yes,Yes,Yes,Yes
CID000263,18,Female,38900.0,Suburban,Month-to-Month,Credit card,84.6,3396.22,40,403.0,,0,,No,No,No,No,No,No,No
CID000264,24,Female,138900.0,Suburban,One Year,Electronic check,32.74,318.64,10,235.0,10.5,5,5.0,No,DSL,No,No,No,Yes,No
CID000265,36,Female,139300.0,Rural,Month-to-Month,Credit card,60.13,59.15,1,307.0,20.9,1,5.0,Yes,Fiber optic,No,Yes,No,Yes,No
CID000266,21,Female,72300.0,Rural,Month-to-Month,Electronic check,70.37,1811.52,27,143.0,37.9,2,3.0,No,Fiber optic,No,No,No,No,Yes
CID000267,64,Male,31900.0,Suburban,Month-to-Month,Electronic check,103.26,900.86,9,,8.5,1,3.0,No,Fiber optic,Yes,No,Yes,No,Yes
CID000268,18,Female,44800.0,Urban,Month-to-Month,Bank transfer,83.11,326.98,4,,4.6,1,5.0,No,No,No,No,No,No,No
CID000269,33,Female,73200.0,Suburban,Month-to-Month,Bank transfer,61.37,128.53,2,,14.9,0,4.0,No,No,No,No,No,No,Yes
CID000270,41,Male,52500.0,Suburban,One Year,Electronic check,55.82,223.88,4,,39.0,2,5.0,Yes,Fiber optic,No,No,Yes,Yes,Yes
CID000271,61,Male,115500.0,Urban,Month-to-Month,Electronic check,81.47,249.32,3,288.0,12.3,2,1.0,No,Fiber optic,No,Yes,No,Yes,Yes
CID000272,18,Female,20500.0,Urban,Two Year,Credit card,37.88,1464.43,38,307.0,61.1,3,4.0,Yes,Fiber optic,Yes,No,Yes,No,No
CID000273,57,Female,21000.0,Urban,One Year,Bank transfer,76.65,3133.1,39,114.0,7.1,0,3.0,No,DSL,Yes,No,No,Yes,No
CID000274,40,Male,68000.0,Suburban,Month-to-Month,Electronic check,68.1,1985.89,29,303.0,35.5,2,3.0,No,Fiber optic,No,No,No,No,Yes
CID000275,25,Female,42400.0,Urban,Month-to-Month,Mailed check,52.5,529.49,10,253.0,15.8,2,4.0,Yes,Fiber optic,No,No,No,Yes,Yes
CID000276,46,Female,,Urban,One Year,Electronic check,39.08,38.3,1,262.0,2.8,2,3.0,Yes,Fiber optic,Yes,No,Yes,Yes,No
CID000277,42,Male,17400.0,Suburban,Month-to-Month,Electronic check,20.06,365.63,18,139.0,8.2,3,4.0,No,Fiber optic,Yes,No,No,Yes,No
CID000278,30,Male,60700.0,Suburban,Month-to-Month,Mailed check,105.04,4202.14,39,217.0,48.8,0,2.0,No,DSL,Yes,Yes,No,No,Yes
CID000279,41,Male,57700.0,Urban,One Year,Mailed check,31.7,2070.08,68,145.0,0.1,3,5.0,Yes,Fiber optic,Yes,No,Yes,Yes,No
CID000280,34,Female,94600.0,Urban,Month-to-Month,Electronic check,79.59,476.59,6,279.0,35.3,4,5.0,Yes,DSL,Yes,No,No,Yes,Yes
CID000281,41,Male,,Rural,Month-to-Month,Credit card,78.68,780.66,10,197.0,41.7,0,4.0,No,Fiber optic,Yes,No,Yes,Yes,Yes
CID000282,49,Male,54600.0,Suburban,Month-to-Month,Electronic check,60.47,2441.6,42,168.0,3.2,5,2.0,No,Fiber optic,No,No,No,No,Yes
CID000283,63,Female,136500.0,Urban,Month-to-Month,Bank transfer,67.73,2266.27,34,74.0,81.9,1,5.0,No,Fiber optic,No,No,Yes,Yes,No
CID000284,21,Female,23900.0,Rural,Month-to-Month,Electronic check,61.98,5286.83,85,201.0,51.4,1,5.0,No,Fiber optic,Yes,Yes,Yes,No,No
CID000285,71,Male,87200.0,Urban,Month-to-Month,Mailed check,74.46,453.46,6,278.0,4.9,3,4.0,No,Fiber optic,No,Yes,No,Yes,Yes
CID000286,18,Male,18600.0,Rural,Month-to-Month,Electronic check,62.22,4019.83,66,334.0,6.9,2,4.0,Yes,Fiber optic,Yes,No,No,Yes,Yes
CID000287,37,Male,33300.0,Urban,Month-to-Month,Bank transfer,64.22,512.54,8,203.0,42.7,0,2.0,No,Fiber optic,No,Yes,No,No,No
CID000288,48,Female,25600.0,Urban,Two Year,Mailed check,49.17,100.64,2,98.0,19.8,1,4.0,No,Fiber optic,No,No,No,Yes,No
CID000289,44,Female,103500.0,Urban,Month-to-Month,Electronic check,82.5,81.86,1,160.0,64.0,2,1.0,Yes,DSL,No,No,No,No,Yes
CID000290,30,Male,57200.0,Urban,One Year,Electronic check,68.99,1440.62,20,225.0,96.7,1,4.0,Yes,Fiber optic,Yes,No,No,Yes,No
CID000291,36,Female,59300.0,Suburban,Month-to-Month,Mailed check,67.5,2766.29,43,238.0,10.5,5,3.0,Yes,No,No,No,No,No,Yes
CID000292,32,Female,27600.0,Suburban,Month-to-Month,Electronic check,64.94,126.77,2,334.0,2.6,2,3.0,Yes,DSL,Yes,No,Yes,No,No
CID000293,31,Female,48500.0,Rural,One Year,Bank transfer,68.45,659.41,10,116.0,30.4,2,,No,Fiber optic,No,No,No,No,No
CID000294,52,Female,35100.0,Urban,One Year,Mailed check,47.1,378.36,8,157.0,64.1,3,4.0,Yes,Fiber optic,No,No,Yes,No,No
CID000295,45,Male,78300.0,Urban,Month-to-Month,Bank transfer,46.69,361.47,8,261.0,,3,4.0,No,Fiber optic,No,No,No,Yes,No
CID000296,29,Male,29900.0,Urban,Month-to-Month,Credit card,43.17,663.21,15,163.0,105.6,4,4.0,No,DSL,No,No,No,No,No
CID000297,53,Female,151900.0,Urban,Month-to-Month,Mailed check,74.78,2960.52,38,139.0,5.4,1,5.0,No,Fiber optic,No,No,Yes,Yes,No
CID000298,44,Female,18500.0,Suburban,One Year,Credit card,76.41,3263.6,44,141.0,2.3,5,4.0,No,DSL,Yes,No,Yes,Yes,No
CID000299,52,Female,34000.0,Urban,Month-to-Month,Credit card,71.42,891.9,12,233.0,17.1,1,4.0,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes
CID000300,49,Male,193700.0,Suburban,Month-to-Month,Credit card,75.28,228.82,3,133.0,40.9,3,2.0,No,DSL,No,No,No,Yes,Yes
CID000301,27,Female,44200.0,Suburban,One Year,Electronic check,52.21,303.74,6,260.0,10.9,2,4.0,No,Fiber optic,Yes,No,No,No,No
CID000302,31,Female,23900.0,Urban,Two Year,Credit card,52.6,4415.23,82,165.0,10.1,1,2.0,No,No,No,No,No,No,Yes
CID000303,51,Male,69800.0,Suburban,One Year,Credit card,62.05,1666.32,28,232.0,5.5,1,4.0,No,DSL,No,Yes,Yes,No,No
CID000304,49,Male,42900.0,Urban,Month-to-Month,Electronic check,79.66,405.95,5,133.0,106.9,4,5.0,No,DSL,Yes,Yes,Yes,Yes,No
CID000305,39,Female,,Urban,One Year,Electronic check,24.14,2351.14,94,157.0,10.5,7,5.0,No,DSL,No,Yes,No,No,No
CID000306,41,Female,,Suburban,One Year,Credit card,66.43,69.42,1,111.0,27.5,3,4.0,No,No,No,No,No,No,Yes
CID000307,59,Female,415800.0,Suburban,One Year,Bank transfer,69.46,66.37,1,117.0,3.6,5,4.0,No,Fiber optic,No,No,Yes,Yes,Yes
CID000308,31,Female,50200.0,Urban,One Year,Electronic check,69.1,3303.65,50,272.0,14.9,0,4.0,Yes,Fiber optic,Yes,No,No,No,No
CID000309,48,Male,,Suburban,Two Year,Credit card,48.79,2748.06,54,175.0,39.7,1,4.0,No,DSL,Yes,No,No,Yes,No
CID000310,36,Male,170300.0,Urban,Month-to-Month,Electronic check,105.1,2162.87,20,316.0,88.0,2,3.0,No,No,No,No,No,No,Yes
CID000311,36,Female,91800.0,Suburban,Month-to-Month,Electronic check,88.75,91.18,1,292.0,4.9,2,,Yes,DSL,No,No,Yes,No,Yes
CID000312,56,Female,35000.0,Suburban,One Year,Mailed check,81.77,5276.5,63,200.0,2.5,2,4.0,No,Fiber optic,No,Yes,Yes,No,No
CID000313,52,Female,31200.0,Suburban,Month-to-Month,Bank transfer,79.07,323.15,4,151.0,109.6,1,5.0,Yes,Fiber optic,No,No,Yes,No,No
CID000314,52,Female,95900.0,Rural,Month-to-Month,Credit card,70.02,3257.39,46,217.0,20.2,0,2.0,No,DSL,No,Yes,Yes,No,Yes
CID000315,59,Male,,Suburban,Month-to-Month,Mailed check,81.83,6751.13,80,361.0,10.6,4,4.0,Yes,No,No,No,No,No,Yes
CID000316,40,Female,15500.0,Urban,One Year,Credit card,50.61,144.76,3,154.0,80.6,0,3.0,No,Fiber optic,No,No,Yes,No,No
CID000317,50,Male,209200.0,Urban,Month-to-Month,Electronic check,86.57,886.5,10,245.0,12.4,1,4.0,No,DSL,Yes,Yes,No,No,Yes
CID000318,35,Male,44200.0,Rural,One Year,Bank transfer,53.19,53.63,1,121.0,,3,4.0,No,Fiber optic,Yes,No,No,Yes,No
CID000319,44,Male,170600.0,Urban,Month-to-Month,Electronic check,58.22,545.33,9,353.0,40.7,1,4.0,No,Fiber optic,No,No,Yes,No,No
CID000320,38,Male,146500.0,Suburban,Month-to-Month,Electronic check,43.67,364.61,8,323.0,9.4,1,4.0,No,Fiber optic,No,No,Yes,No,No
CID000321,41,Male,29700.0,Suburban,Month-to-Month,Credit card,90.12,351.16,4,242.0,9.7,1,5.0,No,DSL,No,No,No,Yes,No
CID000322,48,Male,123400.0,Suburban,Month-to-Month,Electronic check,110.28,1134.72,10,141.0,14.7,1,3.0,No,No,No,No,No,No,Yes
CID000323,27,Male,37900.0,Suburban,One Year,Credit card,80.52,3031.19,36,,29.5,2,3.0,No,DSL,No,No,No,No,No
CID000324,71,Male,16200.0,Suburban,Two Year,Electronic check,59.01,57.63,1,116.0,46.1,2,5.0,Yes,DSL,No,No,Yes,No,No
CID000325,24,Female,,Suburban,One Year,Electronic check,73.94,5051.37,66,174.0,6.4,1,2.0,No,No,No,No,No,No,No
CID000326,21,Male,79100.0,Rural,Month-to-Month,Electronic check,87.9,620.62,7,168.0,11.3,1,5.0,No,Fiber optic,No,Yes,No,No,Yes
CID000327,57,Male,43300.0,Suburban,Month-to-Month,Bank transfer,67.47,1936.08,29,153.0,17.1,3,3.0,No,DSL,No,No,No,Yes,No
CID000328,51,Female,48300.0,Urban,Month-to-Month,Electronic check,62.37,837.05,13,194.0,0.6,1,5.0,No,DSL,No,No,Yes,Yes,No
CID000329,49,Female,133300.0,Suburban,Month-to-Month,Bank transfer,50.53,786.02,15,153.0,29.9,0,,Yes,DSL,No,No,No,Yes,No
CID000330,49,Female,64500.0,Suburban,Month-to-Month,Bank transfer,107.24,5035.64,48,185.0,20.9,1,5.0,No,DSL,Yes,No,No,No,No
CID000331,39,Male,33200.0,Rural,One Year,Electronic check,56.99,234.67,4,181.0,3.6,2,3.0,No,No,No,No,No,No,No
CID000332,26,Female,97900.0,Urban,Month-to-Month,Mailed check,72.85,2087.08,30,151.0,3.5,2,4.0,No,DSL,Yes,Yes,No,No,Yes
CID000333,41,Male,68800.0,Urban,Month-to-Month,Mailed check,47.54,141.45,3,337.0,56.4,0,5.0,No,No,No,No,No,No,Yes
CID000334,29,Male,10200.0,Rural,Two Year,Credit card,42.26,4044.19,100,178.0,28.7,2,4.0,No,Fiber optic,No,Yes,No,No,No
CID000335,54,Male,80800.0,Suburban,Month-to-Month,Electronic check,50.31,443.46,9,327.0,12.3,3,4.0,No,DSL,Yes,No,No,Yes,Yes
CID000336,37,Female,78800.0,Urban,Two Year,Electronic check,46.41,339.5,7,381.0,10.3,2,3.0,Yes,Fiber optic,No,Yes,Yes,No,No
CID000337,27,Male,60700.0,Suburban,Two Year,Electronic check,56.38,230.81,4,178.0,9.5,6,2.0,Yes,Fiber optic,Yes,No,No,No,Yes
CID000338,35,Male,111800.0,Rural,Month-to-Month,Bank transfer,79.33,4393.31,54,152.0,26.6,2,2.0,Yes,Fiber optic,No,No,No,Yes,Yes
CID000339,46,Male,37400.0,Rural,Month-to-Month,Bank transfer,82.04,869.45,11,,4.9,1,,No,Fiber optic,Yes,No,No,No,No
CID000340,31,Female,75800.0,Suburban,One Year,Credit card,59.76,662.53,11,151.0,109.4,2,1.0,No,No,No,No,No,No,No
CID000341,27,Female,20000.0,Urban,Month-to-Month,Credit card,84.98,1512.64,18,250.0,29.0,1,3.0,No,Fiber optic,No,No,No,No,Yes
CID000342,43,Male,79600.0,Rural,Month-to-Month,Electronic check,67.05,1303.78,19,148.0,3.4,0,4.0,No,DSL,Yes,No,Yes,Yes,Yes
CID000343,43,Female,,Suburban,One Year,Mailed check,66.84,4001.97,62,367.0,3.7,2,2.0,Yes,Fiber optic,Yes,No,Yes,No,No
CID000344,32,Female,29800.0,Rural,Month-to-Month,Bank transfer,62.15,5349.93,88,221.0,26.1,3,5.0,No,Fiber optic,Yes,Yes,Yes,No,Yes
CID000345,32,Female,35200.0,Urban,Month-to-Month,Credit card,92.09,5554.11,58,301.0,12.1,2,5.0,Yes,DSL,No,No,No,No,No
CID000346,43,Male,36400.0,Urban,One Year,Electronic check,46.57,45.03,1,230.0,27.0,4,5.0,No,Fiber optic,No,No,No,No,No
CID000347,18,Female,65600.0,Suburban,One Year,Mailed check,76.9,1480.45,19,83.0,32.0,1,,Yes,Fiber optic,Yes,No,Yes,Yes,No
CID000348,18,Male,28400.0,Urban,Month-to-Month,Credit card,77.24,909.75,12,,19.3,1,4.0,No,DSL,No,No,No,Yes,No
CID000349,29,Female,80400.0,Suburban,Month-to-Month,Electronic check,100.34,2307.47,24,111.0,7.4,4,2.0,No,DSL,Yes,Yes,Yes,Yes,Yes
CID000350,36,Male,108300.0,Rural,Month-to-Month,Mailed check,56.79,1270.08,23,160.0,20.0,3,4.0,No,DSL,Yes,Yes,No,Yes,No
CID000351,44,Male,,Suburban,Month-to-Month,Credit card,65.39,1559.53,23,343.0,13.7,0,2.0,No,Fiber optic,No,No,Yes,No,No
CID000352,62,Male,17400.0,Rural,One Year,Credit card,56.12,4440.22,76,256.0,55.3,0,,Yes,No,No,No,No,No,Yes
CID000353,52,Female,120200.0,Suburban,One Year,Electronic check,47.05,2893.71,62,243.0,33.7,3,5.0,Yes,No,No,No,No,No,No
CID000354,37,Male,115400.0,Suburban,One Year,Electronic check,89.59,544.04,6,238.0,24.1,2,5.0,No,Fiber optic,No,No,No,Yes,No
CID000355,39,Female,107100.0,Rural,Month-to-Month,Electronic check,55.75,1117.29,20,184.0,1.0,8,,No,DSL,Yes,No,No,No,No
CID000356,24,Male,77700.0,Suburban,Month-to-Month,Credit card,51.51,3123.26,62,125.0,115.6,4,3.0,Yes,Fiber optic,Yes,No,Yes,Yes,No
CID000357,39,Female,69900.0,Suburban,Month-to-Month,Credit card,99.04,2535.07,26,279.0,20.9,2,4.0,No,DSL,Yes,Yes,Yes,No,No
CID000358,35,Female,123300.0,Suburban,Month-to-Month,Credit card,85.33,85.56,1,260.0,7.5,1,,Yes,DSL,No,No,No,Yes,Yes
CID000359,44,Female,230100.0,Suburban,Month-to-Month,Mailed check,66.19,404.9,6,95.0,22.4,3,5.0,No,Fiber optic,Yes,Yes,No,No,Yes
CID000360,27,Female,30700.0,Urban,Month-to-Month,Electronic check,32.95,162.28,5,160.0,42.6,5,4.0,Yes,DSL,No,No,No,Yes,No
CID000361,47,Female,127300.0,Rural,Month-to-Month,Bank transfer,104.28,1488.96,14,90.0,19.3,1,,Yes,DSL,No,No,Yes,No,No
